,Date,County,Event,Location,Lat,Long,Deaths,Injured,Missing,Houses.Destroyed,Evacuated,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Losses..Local,Education.centers,Damages.in.crops.Ha.,Lost.Cattle,Lost.Goats,Lost.Livestock,source,Comments
63,12-01-18,Meru,Floods,Kaelo Market Igembe North,0.3533449,37.9490783,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,EoC,Gitonga (Krcs Central) At 2147hrs Reported Flash Floods At Kaelo Market In Igembe North Following Heavy Rains Experienced In The Area. Approximately 13 Business Shops Were Affected.  No Injuries Was However Reported
64,5/14/2018,Bungoma,Floods,Kapchai Village Bungomat,0.8084283,34.597132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Timothy (0712656195) Reported To E.o.c At 2124hrs Of A Lightning Strike Case At Kapchai Village, A Std 7 Primary School Girl Was Critically Injured And Was Taken To Kapchai Hospital For Treatment. Many Families Are Reported To Have Been Rendered Homeless As A Result Of The Heavy Rainfall Experienced In The Region."
65,4/29/2016,Meru,Floods,"Makutano Market, Meru",0.059824,37.644015,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,Heavy Downpour Was Reported In Meru That Rained Overnight And Goods That Were In Makutano Market Were Swept Away By Flash Floods Leaving The Business Men And Ladies Counting Losses.
66,05-04-18,Tharaka-Nithi,Floods,Magumoni Tharaka Nithi,-0.3789017,37.649306,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,EoC,"E.o.c At 1857hrs Received Report Of A Landslide That Occurred In Magumoni In Thara Nithi County, 12hh Were Affected, 25hh Are Camping At Magumoni Pcea Church Due To Potential Risk Of Mass Mudslide."
67,05-01-17,Turkana,Floods,Lochwagamatak Turkana,3.3122477,35.5657862,2,0,0,0,1,,0,0,0,0,0,0,0,0,0,EoC,"Nick County Coordinator Turkana County Reported Flash Floods At 1408hrs At Lochwagamatak In Turkana South Where By 3 Juveniles Were Swept By Raging Water, 1 Was Rescued And The Other 2 Unfortunately Died From The Incident. (Brief: 1 Rescued; 2 Fatalities)"
68,4/16/2018,Kisumu,Floods,Nyando Area Kisumu,-0.1016476,34.7510219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,Owino Via 0735488307 Reported Floods In Nyando Area Of Kisumu County At Around 0937hrs Affecting Farms And Marooning Households. The Affected Population Has Since Been Evacuated By Kisumu Krcs To Rae Primary School As They Await Water Levels To Subside. Final Assessment And Mobilization Of Fis And Nfis Still Ongoing.
69,4/28/2018,Muranga,Floods,Muranga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Gitonga (Rm Cental) Reported Of Mudslide Incident Into Two Areas Consecutively, Kahatia And Gitugi Villages In Muranga County, Rcat Muranga Was Activated To The Scene And Will Give Report Updates."
70,3/20/2018,Kajiado,Floods,"Nginye, Kajiado",-1.8420731,36.7918599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,A Drowning Incident Was Reported At Nginye Area In Kajiado County By Leonard (Krcs Kajiado) A T 1030hrs. An Adult Man Was Swept Away By Raging Floods As He Was Attempting To Cross The Road After The River Had Swollen. Search And Recovery Was Conducted And The Body Was Retrieved And Taken To A Morgue In Kitengela
71,4/27/2019,Nyeri,Floods,Jua Kali Area,-0.437099,36.9580104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"At 1320hrs E.o.c Via Social Media Captured Reports Of Flash Floods Incidents In Jua Kali Area.
Several Houses Was Reported To Have Been Affected By Water After It Poured Heavily Yesterday
Night. Krcs Nyeri Branch Closely Monitors The Situation In Case Of Any Major Incident."
72,4/29/2016,Isiolo,Floods,Garbatullah,0.5337033,38.5112693,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,EoC,"Krcs Isiolo At 1530hrs Reported Floods In Garbatullah After Heavy Downpour That Has Affected Approximately 10hh, Krcs Response Team Cannot Access The Area Due To Cut Off Roads By The Raging Waters. Krcs Team Waiting For Water To Subside So As To Carry Out Assessment And Necessary Intervention In The Affected Areas. (Brief: 10hh)"
73,4/17/2016,Kwale,Floods,Vanga,-4.6606724,39.2193638,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,EoC,"Heavy Rainfall Experienced In The Coastal Region Has Rendered Residents In Vanga Area Displaced, Seeking Refuge On Higher Grounds. Seven Villages Were Marooned As A Result Of The Downpour. (Brief: 7villages Affected)"
74,03-03-18,Nyeri,Floods,Asian Court Estate Nyeri,-0.4284011,36.9418824,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,EoC,"At Around 2037hrs, Gitonga (Rm Central) Reported Of Flash Floods At Asian Court Estate In Nyeri County. Following The Heavy Downpour Experienced During The Day, Several Families Were Rendered Homeless As The Leaving At The Asian Court Estate With No Shelter. Assesment Conducted Indicated That 10hhs Were Affected.  Nyeri Rcat Team And The County Fire Brigade Rescued 2 Children That Were Marooned In Water."
75,05-04-18,Wajir,Floods,Drowning Incident Dagahaley,0.1891303,40.2833315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"O.c Received Report Of A Drowning Incident At Dagahaley Wajir South, 1 Person Drowned While Crossing A Seasonal River. Sar Ongoing For The Missing Person By Rcat And County Officers"
76,4/20/2018,Wajir,Floods,Wajir North,1.6360475,40.3088626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Flash Floods Was Reported After Heavy Downpour That Paralyzed Transport Cutting Off Nairobi Wajir Road And Habasein Moyale Road In Wajir South, Food Shortage And Fuel Experienced In The Area As From Yesterday."
77,5/13/2016,Busia,Floods,Budalangi,0.0773679,34.041865,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Krcs Velma Reported Floods In Budalangi At Musoma Area Due To Back Flow From Lake Victoria That Led To River Nzoia Bursting Its Banks At Around 1045hrs, Krcs Response Team Carrying Out Assessment In The Area And Will Share Report. (Brief: 3 Fatalities; 1 Fatality Unconfirmed)"
78,5/28/2018,Nakuru,Floods,Nakuru,-0.3030988,36.080026,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Vinnie (0703325515) Reported To E.o.c At 1947hrs Of A Flash Floods Incident After Heavy Rainfall Reported In Nakuru Cbd, 2 Girls Were Swept Away When They Were Escaping The Flooded Section Of The Railways Bridge. The Body Of 1 Girl Was Found Near Nakuru Nursing Hospital. Krcs Joined The Family Of The Missing Child, The County Government And The Local Community To Search For The Missing Girl."
79,5/27/2018,Elgeyo-Marakwet,Floods,Chesoi Elgeyo Marakwet,1.070578,35.584179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,Kemboi Rm Reported A Land Slide At Chesoi In Elgeyo Marakwet Following Persistent Heavy Down Pour Reported In The Country At 1123hrs. The Landslides Have Barricaded Tarmac Road At Chesoi Paralyzing Transport In The Area As Well As Hindering Humanitarian Response. No Injuries And Displacements Reported In The Area.
80,11/27/2017,Narok,Floods,"Narok Town, Narok(Update)",-1.0875428,35.8770642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Omondi (0721297550) Reported To E.o.c At 1213hrs Of A Flooding Incident In Narok Town After A Heavy Rain Fall Last Night , The Shop Owners Tried To Remove Soil From Their Shops And Hass Petrol Station Was Heavily Affected Too Since It Is Located Close To The River. No Casualties Reported."
81,4/28/2016,Turkana,Floods,Turkana,3.3122477,35.5657862,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"Rukia (Krcs Turkana) Reported Of Floods Cases In Turkana County At 1730hrs.  Rainfall Experienced Since Last Evening Till Today, It Rained Continuously For Several Hours Leading To The Increase Of Water Level In Most Water Bodies .In Nakiria Lagga It Broke Its Bank Leading To Flash Floods In Kalolal, The Area Affected Includes The Market Area .The Road Linking Kalolal And Lodwar A Section Of It Was Cut Off, Hindering  Any Movement. Assessment Will Be Conducted Tomorrow Once The Rains Subside."
82,05-01-17,Meru,Floods,Timau Town Meru,0.0854987,37.2383506,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,EoC,Gitonga Rm Central Region Reported Floods At 1339hrs At Timau Town Meru County Where By 13hh Were Affected. (Brief: 13hh Affected)
83,4/30/2018,Nairobi,Floods,Kiandutu Slums Nairobi City Cou,-1.0525771,37.0762539,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,EoC,"Flood Incident Was Reported At Kiandutu Slums In Nairobi At Around 0323hrs Affecting 90hhs, The Displaced Families Are Camping At Waithaka Special Needs School."
84,03-11-18,Marsabit,Floods,Laisamis Marsabit,1.5962079,37.8061146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"At Around 0814hrs, Talaso Krcs Upper Eastern Notified E.o.c Of Floods At Laisamis Sub County In Marsabit County. Property Of Unknown Value Has Been Destroyed And Several Households Displaced Following Strong Winds And Heavy Down Pour Reported In The Area. Rapid Assessment Is Underway Courtesy Of Marsabit Krcs Team."
85,09-02-18,Baringo,Floods,Baringo,0.8554988,36.0893406,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,EoC,"E.o.c Through Social Media At 1015hrs Captured Reports Of Flooding Incident At Baringo County Following Heavy Rainfall Reported Over The Last 2 Days. Three Schools Namely; Sintan Primary, Leswa Primary And Ngambo Secondary Have Since Been Closed Indefinitely Till Water Levels Subside. Baringo Krcs Has Since Been Activated To Conduct Assessment."
86,4/15/2018,Tana River,Floods,Tana River,-0.9628511,39.8698303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"At 1124hrs, Bombe Updated E.o.c On Evacuation Progress To Communities Affected By Flash Floods Following A Heavy Down Pour In Tana River County. A Total Of 41 Families From Damaka, Mulungeni, Manani And Gama Villages Have Been Evacuated To Safer Grounds By Tana River Rcat. Tana River Rcat Is Still On Standby In The Affected Areas"
87,5/30/2018,Kisumu,Floods,Nyamasaria,-0.116058,34.7837456,1,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,EoC,"Eoc Through Mass Media Monitoring Captured Reports Of A Drowning Incident Where The Body Of A Standard 6 Pupil Was Retrieved In River Nyamasaria In Kisumu County. The Pupil Drowned While Trying To Cross The River Following Heavy Rains In The Area. Search And Recovery Efforts Was Conducted By Divers And Community Members, The Body Was Retrieved After 5 Days. The Body Was Later Transported To The Morgue"
88,9/17/2017,Narok,Floods,Duka Moja Past Suswa,-1.1067878,36.2395767,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"E.o.c Via Social Media Received Report Of Flash Floods Along Narok Road Past Suswa Near Duka Moja After Heavy Downpour At 1530hrs, Motorist Waited For The Water To Subside Before Proceeding With Their Journey."
89,05-03-17,Mandera,Floods,Banisa- Mandera Route,3.9311898,40.2271243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"At 1402hrs Yusra (Krcs Mandera) Reported An Incident That Was A Result Of Heavy Rainfall In Most Parts Of Mandera County. A Matatu Plying The Banisa- Mandera Route Was Swept Off By The Raging Waters, No Injuries Nor Were Fatalities Reported. More Rains Expected In The Region Today."
90,05-04-17,Wajir,Floods,Bute Wajir,2.0005345,39.7575272,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"At 1025hrs, Abdia (Krcs Wajir) Reported Of Incidences That Were As A Result Of Heavy Rainfall In Wajir County. A Large Number Of People Were Reported To Have Shifted From Their Houses And Are Moving To Safer Grounds. A Number Of Households Were Damaged By The Heavy Rains In Bute."
91,12-11-15,Kwale,Floods,Busia,0.4607691,34.1114621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"At 0800hrs Philip (Krcs Busia) Reported Of Incidents That Were As A Result Of Heavy Rainfall. Significant Amounts Of Rainfall Were Received In The County And The Highland Environs, This Led To The Increase Of Surface Water Flow And Flash Floods In Kabuto And Nyora Locations. Residents Have Moved To The 2 Campsites That Were Already Set Up In The Mentioned Areas. Krcs Migori Will Visit The Sites To Register The New Members."
92,12/18/2015,Nandi,Floods,"Ngatitkong And Kapkoros Village, Nandi",0.0420941,35.3571056,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,EoC,"At 0800hrs, Tallam (Krcs Nandi) Reported Of Incidents That Were As A Result Of Heavy Rainfall In The Last 24 Hours In Nandi County. Average Rainfall Was Witnessed In The County. In Ngatitkong Witnessed A Rock Fall And 2 Households Were Reported To Be Affected. Mudslide Buried 2 Goats Alive In Kapkoros Village, Tinderet Sub-County. Flash Floods Affected 2 Households In Kaptuma"
93,11/19/2017,Kilifi,Floods,Tana River,-1.6518468,39.6518165,0,0,0,0,0,1740,0,0,0,0,0,0,0,0,0,EoC,"Caleb (Krcs Tana River) Reported Of Impacts Of Heavy Downpour In Tana River County At 1130hrs. The Water Level At Tana River Rose Beyond Its Capacity And Caused Flash Floods In Baomo, Maziwa, Korlabe, Tawakal And Eskedec Areas. Assesment Was Conducted By The County Government And Krcs At Maziwa And Fiji Areas .The Findings Were 400hhs Were Affected In Fiji Area And Over 1000 Acres Were Submerged While In Maziwa Area Approximately 230 Hhs Were Affected And 740 Acres Of Land Destroyed.  The Food Crops That Were Destroyed Include Watermelon, Maize, Bananas And Green Grams. The Residents Leaving Along The Water Banks Have Been Advised To Move To Higher Grounds."
94,05-01-18,Kisumu,Floods,River Asao,-0.0917016,34.7679568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Maurine (0724315549) Reported To E.o.c At 2121hrs Of A Middle Aged 42 Years From Upper Nyakach Sub County Who Was Swept Away By Floods In River Asao As He Was Heading Home. Unfortunately He Lost His Life, His Body Was Retrieved By Well-Wishers And Taken To The Mortuary By The National Police"
95,06-09-18,Marsabit,Floods,"Kardi Ward, Marsabit",2.3354966,37.9943453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"At 2027hrs, Kulama (0720451210) Reported Of A Drowning Incident In Kardi Ward, Marsabit County. A 13-Year-Old Girl Drowned In A Water Pan While Playing.  Search And Retrieval For The Missing Minor Are Ongoing By The Krcs Team And The Area Residents."
96,12-01-15,Wajir,Floods,Eldas And Buna Wajir,2.7921671,39.5019638,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,EoC,At 1030hrs Ahmed (Krcs County Manager) Reported A Flooding Incident In Wajir County Following Heavy Rainfall Pounded The County. For Several Hours Into The Morning There Were Heavy Rainfalls Which Lead To Flash Floods In Eldas And Buna Areas. 150 Households And 125 Households Have Been Affected In Buna And Eldas Respectively. Krcs Wajir Team Is Carrying Out A Detailed Assessment To Determine The Extent Of Need. (Brief; 275hhs).
97,5/16/2018,Migori,Floods,Migori,-1.0706976,34.4752715,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,EoC,"At Around 2042hrs, Kagono (0705080952) Reported An Incident Where 3 Classrooms At Kokuro Boys, Awendo Sub-County In Migori County Were Blown Off By Strong Winds That Accompanied Heavy Rainfall Experienced In The Area. No Injury Was Reported"
98,3/22/2018,Busia,Floods,"Matayos , Bungoma",0.3617923,34.1684918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Latrine That Was Destroyed By Flood At Matayos In Busia County Collapsed While 2 Men Were Doing Repairs, 1 Person Fell In The Latrine And Died, The Community Members Managed To Retrieve The Body And Taken To The Morgue"
99,05-04-16,Garissa,Floods,Garissa,-0.4532293,39.6460988,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Garissa County From Krcs Garissa Rm At 0800hrs, Areas Affected Were Bula Kamor, Jariot, Modogashe, Jamuhuri, Kamukunji, Lagdera And Mwororo After River Tana Burst Banks. Krcs Garissa Response Team Carrying Out Assessment And Sar For Trapped Persons, The Team Will Share Detailed Report."
100,05-05-17,Wajir,Floods,Wajir.,1.7488388,40.058633,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,EoC,At 0300hrs Abdia (0724474194) From Wajir Krcs Reported Flood That Affected 287 House Hold. No One Was Injured During The Flood. Krcs Wajir Branch Helped To Evacuate The Affected People To A Safer Area.
101,10/27/2018,Kwale,Floods,"Lunga Lunga, Kwale",-4.5534909,39.1283506,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,Eoc Through Mass Media Monitoring At 2105hrs Captured Reports Of Flash Floods Along Likoni- Lunga Lunga Highway After River Ramisi Burst Its Banks. Motorists Plying The Route Were Stranded For Several Hours After Transport Was Paralyzed Along The Highway. Mwande Bridge Which Connects Kenya And Tanzania Through Lunga Lunga Was Overtopped By Flood Waters Following Heavy Rains Experienced In The Area.
102,05-01-18,Bungoma,Floods,Nakwana River,0.5922286,34.4196856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EoC,James (0706724180) Reported To E.o.c At 2001hrs Of A Flooding Incident At Kimwanga Along Malaba Highway. River Nakwana Burst Its Banks And Swept Away A Bodaboda Rider As He Was Crossing The Bridge. The Rider Was Rescued By County Ambulance Fire Department And Bumula Ambulance As He Had Sought Refuge On A Tree
103,5/22/2017,Bungoma,Floods,Mt Elgon,1.1492924,34.5417619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"James (0710908681) Reported Flood In Mt. Elgon At Kaptenga, Kapunda, Kasmende And Kapsokwony Areas After Heavy Downpour. River Terem, River Kamukuiywa And River Rwahaha Water Level Rose High And Most Bridges Were Overtopped By Water And Also Most Murram Roads Washed Away By Flood Water. Bungoma Rcat Will Share A Report After Conducting Assessment In The Affected Areas."
104,4/16/2016,Mombasa,Floods,Mombasa,-4.0434771,39.6682065,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Krcs Mombasa Reported Most Affected Areas Include Likoni, Mtongwe, Magongo, Wayani, Migadini And Other Parts Of Jomvu Constituency, Krcs Team Is Also Carrying Out An Assessment At Kisauni Constituency Where Families In Mishomoroni, Barsheba, Mwandoni, Mtopanga And Bamburi Are Experiencing The Same Problem. In Bondeni 2 People Were Injured And 1 Died After They Were Electrocuted While Trying To Unclog A Drainage In The Area. (Brief: 2 Injuries; 1 Fatality)"
105,05-02-17,Vihiga,Floods,"Maragoli North, Vihiga",0.0815437,34.7229677,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,EoC,"Muresia (0714325404) Reported Floods In Maragoli North At Kithama Sub Location Kisangula Village, The Farms In The Area Were Submerged And Several Crops Destroyed. Krcs Team To Conduct Assessment In The Area."
106,07-05-17,Baringo,Floods,River Nginyang,0.8373344,35.6421375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,EoC,"Langat Krcs Coordinator Reported A Man Was Swept Away By Raging Waters While Crossing A Stream Feeding River Nginyang At 0841hrs, Krcs Team And Local Community Members Conducting Sar For The Missing Man"
107,12-01-15,Garissa,Floods,"Banane, Modagashe, And Gurufa Villages Garissa",-0.4532293,39.6460988,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,EoC,"At 1200hrs Jillo (Krcs County Manager) Reported Flooding Incidents In Garissa County. Following Heavy Rainfall Experienced In The Highland Areas Of Meru, Flash Floods Affected; Banane, Modagashe, And Gurufa Villages After River Togweyne Broke Its Banks. Approximately 3500 Households Have Been Affected. Krcs Teams, Officials From Both County And National Governments Are Currently Carrying Out Assessments In The Affected Areas. (Brief; 3500hhs)"
108,05-08-16,Kiambu,Floods,Ruiru Kiambu,-1.14825,36.9604534,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,EoC,"Floods Incident Was Reported @2149 Hrs. By Doctor Mugambi (0720966396) In Victoria Court, Membly Area Ruiri Near Clay Works.eoc Activated Kiambu Fire Brigade To Go And Rescue People Who Were Marooned In Their Houses. Approximately 30hhs Were Affected."
